baseMean	log2FoldChange	lfcSE	pvalue	padj	gene
1060.25677460146	-1.17300273500077	0.430745974638123	0.00232170300394206	0.0114467072883272	g469
784.757352108022	-1.01045106870887	0.361986432306298	0.00238351121990378	0.0116428463318012	g936
1043.75622026036	-1.60366581096833	0.65254390853066	0.00258962534677209	0.0124804351996608	g1224
358.518747840941	-1.26991509889674	0.487487813279248	0.00286078858683303	0.0136956689489249	g308
384.179405294433	-1.22642267996794	0.468864381858489	0.0029326049124094	0.0139468108210625	g1180
6955.90312630675	-1.4631385178305	0.592428003202245	0.00301223693943049	0.0142783994398662	g2152
61.2844155699006	-1.84427955016159	0.813253372236819	0.00322912503181721	0.0152064351988516	g530
430.913553635912	-1.23687519279451	0.481457170990961	0.0032799555547915	0.015395491708321	g1965
1108.32108851145	-1.17105602423283	0.454140077360728	0.00352896558743372	0.0163512521269839	g302
432.233455273507	-1.46544010907164	0.607199060216639	0.00357649867566239	0.0164656057240559	g272
68.891734238673	-1.44875672017395	0.59694114632906	0.00365490334152878	0.0167729799845318	g1029
179.187324220961	-1.19458460258432	0.47535585066553	0.00409342510788211	0.0185491370454658	g959
226.526596193542	-1.31029605667847	0.535139431429048	0.00410913121920972	0.0185619375764301	g388
5073.61065777022	-1.57191623543083	0.689613303154511	0.00418937388753625	0.0188065039624291	g1914
1418.76460599782	-1.24498973119388	0.50711768370496	0.00441228599236052	0.0196237781326899	g1495
2544.68999129597	-1.45806554662777	0.630870786986332	0.00449342619542967	0.0199231604541974	g1163
31.2264410530936	-2.09976924407727	1.09461860546608	0.00483419261332439	0.0213683176558296	g1256
1390.93654914427	-1.09737681607026	0.438967146055888	0.00487222839153178	0.0214051253420649	g638
784.946567577335	-1.08535816868362	0.44155314805725	0.00554025351574026	0.0236899267542484	g1873
1093.0995141219	-1.12410948125411	0.46651278613553	0.00568108042783492	0.024172766721595	g2196
120.021020803458	-1.77480293602653	0.889833655260375	0.00600983535816914	0.0251019500032514	g685
1601.56984172402	-1.29125254147294	0.564039544726957	0.00599642755583121	0.0251019500032514	g1260
4.17518297980194	-3.8509183385557	4.02337777533586	0.00669524951831014	0.0274867651164812	g2280
156.13209625428	-1.84396596553625	0.978376574262372	0.00673915777462888	0.027588427139887	g508
452.537480229104	-1.34696881256713	0.60593695513958	0.00678621239041394	0.0276241018491144	g337
